Feature,Gain,Cover,Frequency
aromat,0.000101656434559296,0.000152835708032298,0.000237079184447606
endometri,0.000101351898132396,1.24130015175684e-05,0.000237079184447606
countri,0.000101083906076724,3.26899108926156e-05,0.000237079184447606
santa,0.000100953825517234,0.000127838420427322,0.000237079184447606
polyacrylamid,0.000100869425421779,8.36826109327173e-05,0.000237079184447606
record,0.000100804167616015,0.000123467512407573,0.000474158368895211
methods√,0.000100498761085039,0.000101738341756262,0.000237079184447606
cognat,0.000100464827026041,0.000198814090246259,0.000237079184447606
mother,0.000100195094762216,9.11976466727943e-05,0.000237079184447606
assembl,0.000100192049397947,4.02532541262007e-05,0.000237079184447606
lesion,0.000100161160703218,0.000175383345645046,0.000237079184447606
infect,0.000100153329766527,3.40087054653868e-05,0.000237079184447606
cmyc,0.000100112434874914,0.000155458574894104,0.000237079184447606
exom,0.000100097208053569,4.77328643710384e-05,0.000237079184447606
lake,9.99862697837703e-05,0.000368505662977633,0.000237079184447606
incid,9.93663206290103e-05,0.000183313595793609,0.000237079184447606
remov,9.91283471639902e-05,0.000140156141164838,0.000237079184447606
rhoa,9.88786272939325e-05,0.000164978831686134,0.000237079184447606
gleevec,9.83770122936249e-05,8.29416659965764e-05,0.000237079184447606
explan,9.78658261484719e-05,0.000535598982665322,0.000237079184447606
hematopoiesi,9.78566900556649e-05,0.00016365911697063,0.000237079184447606
ecl,9.74951618117312e-05,4.26148004516967e-05,0.000237079184447606
carcinoma,9.74620978568107e-05,0.000597009308698288,0.000237079184447606
abnorm,9.73394131819739e-05,8.87401754673321e-05,0.000237079184447606
shape,9.72262996519826e-05,0.00016167459913018,0.000237079184447606
mdamb,9.72006315817154e-05,0.000121383619151907,0.000237079184447606
nras,9.68978353629694e-05,0.000392512186894326,0.000237079184447606
azd,9.68508497428192e-05,0.000169877441563539,0.000237079184447606
mimic,9.67125031945991e-05,9.66628344383441e-05,0.000237079184447606
compound,9.66089608094532e-05,0.000134236172853262,0.000237079184447606
monomer,9.64858410825781e-05,6.46140329952861e-05,0.000237079184447606
previously,9.6243952149212e-05,0.00012283422417125,0.000237079184447606
zeiss,9.62139335585605e-05,0.0010061116690774,0.000474158368895211
multifactori,9.61995768412924e-05,0.000142454427677407,0.000237079184447606
deviat,9.59233187968906e-05,0.000151252602459332,0.000237079184447606
kaplan√,9.58876445297395e-05,0.000330685496274457,0.000237079184447606
heart,9.5654456637142e-05,0.000111358434034875,0.000237079184447606
mutations,9.56540215851036e-05,3.17129493453351e-05,0.000237079184447606
excel,9.56518463249114e-05,0.000156420584121966,0.000237079184447606
postul,9.5397340882431e-05,0.000281931733540615,0.000237079184447606
confluenc,9.53594913550878e-05,0.000122365181412855,0.000237079184447606
lipid,9.53338232848205e-05,0.000127111967739234,0.000237079184447606
coloc,9.52115736620222e-05,4.3892878708511e-05,0.000237079184447606
studies,9.48939856739697e-05,6.48325668944894e-05,0.000237079184447606
sequenti,9.48870248413549e-05,0.000366946021044372,0.000237079184447606
entri,9.48265526080134e-05,0.00031122217710436,0.000237079184447606
adapt,9.46934266842544e-05,0.000371353504737778,0.000237079184447606
unaffect,9.45046140995766e-05,0.000100946788969779,0.000237079184447606
cpg,9.42370570959434e-05,0.000132948433097746,0.000237079184447606
franc,9.42318364714822e-05,9.45168315481676e-05,0.000237079184447606
good,9.41578776249494e-05,0.000175852848474808,0.000237079184447606
cca,9.39860320697704e-05,8.46784354060343e-05,0.000237079184447606
schemat,9.38672628632795e-05,6.36147579867185e-06,0.000237079184447606
colorect,9.34617943634645e-05,0.000107217561698498,0.000237079184447606
craf,9.33125715142837e-05,0.000129391851397133,0.000237079184447606
background,9.32381776157125e-05,0.000128449165166675,0.000237079184447606
england,9.3156387832488e-05,0.000103981189669138,0.000237079184447606
knowledg,9.30885197144932e-05,0.000324695367079453,0.000237079184447606
especi,9.3041534094343e-05,0.000378942381932217,0.000237079184447606
atp,9.29758412365404e-05,1.4048785262026e-05,0.000237079184447606
antimyc,9.29027524940844e-05,0.000326834698934812,0.000237079184447606
requir,9.28544617178189e-05,2.88128894850654e-05,0.000237079184447606
grand,9.25551459153804e-05,5.62708687950702e-05,0.000237079184447606
igf,9.2303685837169e-05,0.000466181114494181,0.000237079184447606
propos,9.22279867824825e-05,0.000108386833077077,0.000237079184447606
cytoplasm,9.21975331397925e-05,4.48576483645728e-05,0.000237079184447606
increas,9.20509206028423e-05,3.36845851875157e-05,0.000237079184447606
sorafenib,9.19217101474291e-05,5.54123756247262e-05,0.000237079184447606
dmem,9.19016977536614e-05,2.10838745523159e-05,0.000237079184447606
fda,9.16711201732946e-05,0.000199782080401888,0.000237079184447606
alloster,9.11299154374901e-05,0.000362883590876024,0.000237079184447606
isoform,9.04612404544261e-05,0.000365529001234801,0.000237079184447606
hormon,9.0452974465696e-05,1.07898927392645e-05,0.000237079184447606
repres,9.02067350119457e-05,0.000174469183839326,0.000237079184447606
decid,9.01688854846024e-05,0.000126710095400383,0.000237079184447606
follicular,9.00105265426146e-05,9.72767996772638e-05,0.000237079184447606
master,8.94440887885813e-05,2.24417751912603e-05,0.000237079184447606
thr,8.92509256835192e-05,2.11589581993685e-05,0.000237079184447606
bidirect,8.92322184458668e-05,2.32671892303353e-05,0.000237079184447606
adjust,8.89050593129689e-05,9.11868349956758e-05,0.000237079184447606
ubiquitin,8.87340838618667e-05,5.61257162788625e-05,0.000237079184447606
adopt,8.87297333414824e-05,4.71315510947042e-05,0.000237079184447606
million,8.83581989006648e-05,2.89083542936647e-05,0.000237079184447606
surround,8.83320957783591e-05,2.77632366618394e-05,0.000237079184447606
pmol,8.83186091651678e-05,2.89187058994165e-05,0.000237079184447606
includ,8.8135887309028e-05,0.000434746738361409,0.000237079184447606
tool,8.80784604399556e-05,0.000297277413978355,0.000237079184447606
everi,8.80262541953442e-05,0.000117070680124367,0.000237079184447606
pathogenet,8.79240169663136e-05,0.000416369187616827,0.000237079184447606
trypsin,8.74893999799239e-05,0.00013527777442757,0.000237079184447606
atlas,8.70874118964164e-05,0.00016642621620591,0.000237079184447606
addgen,8.70021416968845e-05,0.000539291055383442,0.000237079184447606
consent,8.69812591990399e-05,0.000164415934368923,0.000237079184447606
centromer,8.61698871473716e-05,0.000402302505578635,0.000237079184447606
manag,8.61620562106799e-05,9.57438418832733e-05,0.000237079184447606
insulin,8.59275631619672e-05,7.02800419124196e-05,0.000237079184447606
focus,8.56247669432212e-05,6.18989218244474e-05,0.000237079184447606
mannwhitney,8.52410510453277e-05,3.94966667635904e-05,0.000237079184447606
intron,8.51296777234901e-05,0.000274874238774764,0.000237079184447606
rabbit,8.48677763963564e-05,0.000608600806783398,0.000237079184447606
unabl,8.46228420987214e-05,1.40958735664123e-05,0.000237079184447606
phe,8.44362047742357e-05,0.000115124348207357,0.000237079184447606
zhang,8.43722521245868e-05,8.07816309297141e-05,0.000237079184447606
conduct,8.30240258574982e-05,0.000161848966178176,0.000237079184447606
alreadi,8.30131495565375e-05,0.000115640778316527,0.000237079184447606
phosphatidylinositol,8.29265742008903e-05,7.96802200777294e-05,0.000237079184447606
bound,8.27934482771313e-05,4.4743320629937e-05,0.000237079184447606
score,8.26738089665636e-05,0.000183570545651936,0.000237079184447606
attach,8.25780975181094e-05,0.00010164402712608,0.000237079184447606
carlsbad,8.24728149248098e-05,5.89293911877994e-05,0.000237079184447606
less,8.23292477521286e-05,2.81335941120681e-05,0.000237079184447606
pierc,8.21408702194892e-05,0.000129875386403581,0.000237079184447606
light,8.2057340228111e-05,0.000127478874654212,0.000237079184447606
pick,8.20503793954962e-05,6.16051662567815e-05,0.000237079184447606
affin,8.20468989791887e-05,8.04416381896904e-05,0.000237079184447606
carrier,8.20225360650368e-05,0.000266013264251278,0.000237079184447606
fail,8.17406223441354e-05,1.02134003131662e-05,0.000237079184447606
color,8.14360859172357e-05,5.69455634544e-05,0.000237079184447606
heat,8.14269498244287e-05,0.000135365648058618,0.000237079184447606
arrowhead,8.13321084800514e-05,5.91194006622646e-05,0.000237079184447606
coexpress,8.11411206351815e-05,0.000174420186238768,0.000237079184447606
madison,8.10488896030347e-05,0.000161393955596467,0.000237079184447606
marker,8.10445390826505e-05,0.000416270272272977,0.000237079184447606
closer,8.08713883713561e-05,1.97970549395334e-05,0.000237079184447606
entir,8.07852480677473e-05,1.30691553008184e-05,0.000237079184447606
plasma,8.06599530806801e-05,7.99316490796549e-05,0.000237079184447606
driver,8.05820787658014e-05,5.54489512983824e-05,0.000237079184447606
colleg,8.04276352921594e-05,3.04712167264935e-05,0.000237079184447606
orient,8.03462805609734e-05,2.18336528586983e-05,0.000237079184447606
biosystem,8.02314268228284e-05,9.26574531194724e-06,0.000237079184447606
incorpor,8.01161380326449e-05,1.45668946316846e-05,0.000237079184447606
interrupt,8.0088729754224e-05,8.46492208742461e-05,0.000237079184447606
lkb,7.99360264887357e-05,0.000106010334432162,0.000237079184447606
agre,7.98925212848929e-05,0.00049553596804927,0.000237079184447606
rasmapk,7.94143990946605e-05,9.17679051318732e-05,0.000237079184447606
tract,7.93639330582028e-05,9.80149841852042e-05,0.000237079184447606
upregul,7.93595825378185e-05,3.19326334229553e-05,0.000237079184447606
intrins,7.91085575116455e-05,4.91616160004613e-05,0.000237079184447606
ligat,7.89945738775774e-05,5.60263408636459e-05,0.000237079184447606
chain,7.8806196344938e-05,4.4262085980323e-05,0.000237079184447606
join,7.87622560890568e-05,4.57865324540286e-05,0.000237079184447606
term,7.86086827194917e-05,0.00010194353358583,0.000237079184447606
distant,7.83580927453571e-05,3.11217576390693e-05,0.000237079184447606
entiti,7.82245317695597e-05,1.48353462741796e-05,0.000237079184447606
meet,7.80422449654583e-05,3.45462988574269e-05,0.000237079184447606
angiogenesi,7.79130345100452e-05,0.000133294176729854,0.000237079184447606
seed,7.7618069227991e-05,0.000447115757056317,0.000237079184447606
reliev,7.74658010145411e-05,1.41057190936606e-05,0.000237079184447606
attenu,7.72038996874074e-05,0.000153313722182345,0.000237079184447606
rtpcr,7.71186294878755e-05,0.000134399498188456,0.000237079184447606
millipor,7.70381448607663e-05,0.000152828116854747,0.000237079184447606
comput,7.69598354938493e-05,1.59995798712932e-05,0.000237079184447606
monoallel,7.69045838849689e-05,0.000213722012778542,0.000237079184447606
march,7.68854415952781e-05,0.000413180893045292,0.000237079184447606
minor,7.68763055024711e-05,0.000175274078695444,0.000237079184447606
morpholog,7.66213650079522e-05,0.000132491812266253,0.000237079184447606
insert,7.65230432472675e-05,7.22415561845319e-05,0.000237079184447606
firm,7.61201850596831e-05,0.000346705181264477,0.000237079184447606
regard,7.60562324100342e-05,2.68295218230328e-05,0.000237079184447606
retrovir,7.59800983033093e-05,6.30341479218878e-06,0.000237079184447606
cellbas,7.58186939970525e-05,9.49449279549227e-05,0.000237079184447606
near,7.4823294933129e-05,8.34155395043225e-05,0.000237079184447606
biomark,7.47154020275989e-05,0.000126763693714609,0.000237079184447606
inflamm,7.45626987621106e-05,7.97453201761237e-05,0.000237079184447606
just,7.43734511253944e-05,0.000110559290070841,0.000237079184447606
hepatocyt,7.42746943126712e-05,3.06432834176557e-05,0.000237079184447606
solut,7.40971930809926e-05,1.67048462729431e-05,0.000237079184447606
outcom,7.38422525864737e-05,1.35550366712366e-05,0.000237079184447606
main,7.35185738698832e-05,0.000108922126112283,0.000237079184447606
attract,7.34093758082378e-05,0.000113555964918127,0.000237079184447606
dramat,7.32771199885556e-05,0.000164171176401816,0.000237079184447606
checkpoint,7.31805384360246e-05,1.39483976898025e-05,0.000237079184447606
origin,7.30147836093835e-05,0.000100785994027102,0.000237079184447606
sens,7.30078227767687e-05,7.6555185319122e-05,0.000237079184447606
axi,7.2999991840077e-05,2.53536128785186e-05,0.000237079184447606
massiv,7.27302595762516e-05,0.000146833847017441,0.000237079184447606
interf,7.27159028589834e-05,2.2317187865146e-05,0.000237079184447606
ecadherin,7.2588432611724e-05,6.85872093184857e-05,0.000237079184447606
accumul,7.24931562153083e-05,6.32170262901685e-05,0.000237079184447606
copynumb,7.22699745195947e-05,9.62455497087075e-05,0.000237079184447606
extract,7.2249962125827e-05,0.000128608349859568,0.000237079184447606
singleag,7.22242940555597e-05,3.99917035542068e-05,0.000237079184447606
half,7.19697886130793e-05,6.34125566210346e-05,0.000237079184447606
cytoskeleton,7.19388999183509e-05,8.79253890768288e-05,0.000237079184447606
ptpn,7.18075142027456e-05,3.87633130050008e-05,0.000237079184447606
junction,7.18035987343998e-05,0.000663512624761108,0.000237079184447606
hematopoiet,7.17622687907491e-05,4.90003609864176e-05,0.000237079184447606
white,7.17470419694041e-05,6.21574819325574e-05,0.000237079184447606
true,7.13346126369743e-05,0.000100184220679401,0.000237079184447606
work,7.08425687815121e-05,6.42733501482123e-05,0.000237079184447606
asp,7.01926010361006e-05,0.000130297501882568,0.000237079184447606
diego,7.01242978660674e-05,5.55152015751935e-05,0.000237079184447606
prolong,7.00542544878805e-05,3.69966389567045e-05,0.000237079184447606
various,6.96500911441808e-05,1.97734992855561e-05,0.000237079184447606
logrank,6.9594404483262e-05,1.99040445358697e-05,0.000237079184447606
architectur,6.9216344261868e-05,2.69592619484545e-05,0.000237079184447606
formal,6.90510244872653e-05,0.000112228198953705,0.000237079184447606
fluorescein,6.90371028220356e-05,0.000151094797980539,0.000237079184447606
object,6.89788058488863e-05,0.00048460007166177,0.000237079184447606
ideal,6.89748903805404e-05,0.00038750431006732,0.000237079184447606
mammalian,6.85685517766486e-05,0.000152656050163584,0.000237079184447606
atyp,6.8251833892673e-05,5.55395853576309e-05,0.000237079184447606
involv,6.80891244303009e-05,0.000153210896231878,0.000237079184447606
identif,6.80373532377279e-05,4.45609023330231e-05,0.000237079184447606
detail,6.78346189878204e-05,2.55785877768563e-05,0.000237079184447606
untransl,6.78028601890152e-05,0.000380998900941562,0.000237079184447606
plot,6.77593549851724e-05,0.000248620266231528,0.000237079184447606
discrep,6.75479196944963e-05,7.5007045170029e-05,0.000237079184447606
concomit,6.72768822745557e-05,0.000250396141707159,0.000237079184447606
august,6.71141728121836e-05,1.78246139724609e-05,0.000237079184447606
annexin,6.70954655745312e-05,7.0397820182306e-05,0.000237079184447606
pikca,6.69971438138464e-05,2.32078400240254e-05,0.000237079184447606
autophosphoryl,6.67878837833625e-05,1.78326882249473e-05,0.000237079184447606
phosphatas,6.64659452749257e-05,3.09876468356634e-05,0.000237079184447606
mapk,6.64524586617345e-05,2.40764547644377e-05,0.000237079184447606
development,6.62075243640994e-05,0.000145126752211138,0.000237079184447606
agreement,6.61383510899894e-05,0.000162474433201264,0.000237079184447606
wholegenom,6.57602908685954e-05,5.38106371614076e-05,0.000237079184447606
cover,6.55584267227648e-05,2.44571638204182e-05,0.000237079184447606
nonredund,6.54318265795822e-05,3.70249333457593e-05,0.000237079184447606
correct,6.52734676375944e-05,5.02439338907261e-05,0.000237079184447606
nchar,6.52617212325568e-05,4.24273213697486e-05,0.000237079184447606
review,6.5236488214328e-05,4.70195237169021e-05,0.000237079184447606
palo,6.51886324901009e-05,0.000223615617484685,0.000237079184447606
artifici,6.48762651265096e-05,3.00587627462077e-05,0.000237079184447606
convers,6.44938543847313e-05,3.4254383575228e-05,0.000237079184447606
later,6.44059738729688e-05,5.85686952362722e-06,0.000237079184447606
infiltr,6.41980189986002e-05,6.68578010508957e-05,0.000237079184447606
dysplast,6.39796228753093e-05,8.16244816735888e-05,0.000237079184447606
elegan,6.38873918431625e-05,0.000118900153914223,0.000237079184447606
table,6.35689337510332e-05,7.85116388062001e-05,0.000237079184447606
place,6.35580574500725e-05,5.62849009717559e-05,0.000237079184447606
amersham,6.28872072068164e-05,2.51033340550099e-05,0.000237079184447606
durat,6.25396006281124e-05,1.40344310353836e-05,0.000237079184447606
big,6.24760830305019e-05,0.000214705185289274,0.000237079184447606
ovari,6.20258041707288e-05,4.09958093121252e-05,0.000237079184447606
chosen,6.20114474534607e-05,1.60561456458344e-05,0.000237079184447606
lynch,6.19953505280389e-05,8.65382739060962e-05,0.000237079184447606
minimum,6.1982298966886e-05,4.61407874064214e-05,0.000237079184447606
anger,6.11757124876404e-05,2.56666914435878e-05,0.000237079184447606
toward,6.11152402542989e-05,2.21406814852948e-05,0.000237079184447606
optim,6.10286648986517e-05,0.000106819599966264,0.000237079184447606
preserv,6.09947308396543e-05,5.79579504969198e-05,0.000237079184447606
diagnos,6.09429596470813e-05,8.48994996977547e-05,0.000237079184447606
highaffin,6.0766763571518e-05,0.000143018475173035,0.000237079184447606
harbour,6.06114499937991e-05,3.4514783968805e-05,0.000237079184447606
simpl,6.05466272400734e-05,0.000178331022891774,0.000237079184447606
bay,6.04239425652367e-05,0.000205880096332394,0.000237079184447606
mate,6.03029980985536e-05,9.89015417089196e-05,0.000237079184447606
ten,6.00480576040348e-05,0.000267503895479528,0.000237079184447606
stringent,5.99301585016208e-05,3.12940543659148e-05,0.000237079184447606
potent,5.98679460601256e-05,0.000117091843407237,0.000237079184447606
key,5.97470015934426e-05,8.22172836296382e-05,0.000237079184447606
linkag,5.9514683804922e-05,0.000160196849900199,0.000237079184447606
visual,5.94768342775787e-05,3.85733035305356e-05,0.000237079184447606
step,5.94663930286565e-05,1.5990286429685e-05,0.000237079184447606
monocyt,5.92901969530931e-05,0.000110607597564349,0.000237079184447606
fewer,5.89508563631192e-05,9.07203226297976e-05,0.000237079184447606
exponenti,5.86554560290265e-05,8.16270120661059e-05,0.000237079184447606
dulbecco√,5.85493033316501e-05,6.89854010864025e-05,0.000237079184447606
break,5.82056122212919e-05,6.79796850787005e-05,0.000237079184447606
unclear,5.81560162889111e-05,3.0259353862108e-05,0.000237079184447606
span,5.75334568219205e-05,2.91625437237907e-05,0.000237079184447606
cterminus,5.75317166137668e-05,6.22195915670678e-05,0.000237079184447606
superior,5.75204052607677e-05,4.17482560324347e-05,0.000237079184447606
older,5.74521020907345e-05,7.10663038781848e-05,0.000237079184447606
noncod,5.7279821483517e-05,0.000524184612056408,0.000237079184447606
way,5.72637245580951e-05,6.4257707721743e-05,0.000237079184447606
tandem,5.69787654729247e-05,2.22761494992325e-05,0.000237079184447606
outlier,5.68003941371692e-05,5.31177696830914e-05,0.000237079184447606
influenc,5.61408552469123e-05,1.62881826396516e-05,0.000237079184447606
impli,5.61134469684913e-05,2.51928179358416e-05,0.000237079184447606
extens,5.6009469531307e-05,2.39855906695058e-05,0.000237079184447606
concord,5.59742303161943e-05,5.36503022900974e-05,0.000237079184447606
fisher,5.57044980523689e-05,2.71628435282387e-05,0.000237079184447606
frequenc,5.55465741624195e-05,4.14510499295182e-05,0.000237079184447606
cancerassoci,5.54747905760789e-05,4.92207351710879e-05,0.000237079184447606
lung,5.50593158793801e-05,8.60577293635323e-05,0.000237079184447606
mix,5.47373773709433e-05,1.58921302035902e-05,0.000237079184447606
patients√,5.43693233464332e-05,7.65754284592587e-05,0.000237079184447606
eight,5.37598154405954e-05,8.10967798159336e-05,0.000237079184447606
ion,5.36919473226007e-05,4.18172667374463e-05,0.000237079184447606
varieti,5.35649121273797e-05,3.70336747017274e-05,0.000237079184447606
pkc,5.34017676129691e-05,2.42653140604861e-05,0.000237079184447606
bias,5.33652232417412e-05,8.9673430234772e-06,0.000237079184447606
set,5.31959879987926e-05,6.82658494688152e-05,0.000237079184447606
prompt,5.3018486767114e-05,3.62517834139463e-05,0.000237079184447606
inde,5.29540990654266e-05,2.29475086411534e-05,0.000237079184447606
gsk√,5.28492515241655e-05,0.000107279211261641,0.000237079184447606
coli,5.24024530806998e-05,2.09500857988668e-05,0.000237079184447606
telomer,5.23511169401653e-05,7.53861439762259e-05,0.000237079184447606
immatur,5.20940011854543e-05,3.8468407258918e-05,0.000237079184447606
cooccur,5.20779042600325e-05,9.90690076864143e-05,0.000237079184447606
tcga,5.19647907300412e-05,3.72708414912838e-05,0.000237079184447606
induct,5.17759781453634e-05,1.19965679199602e-05,0.000237079184447606
hematolog,5.17041945590228e-05,5.29730772382505e-05,0.000237079184447606
third,5.11386269090663e-05,3.85399483564467e-05,0.000237079184447606
transcriptom,5.06761665922172e-05,4.97905335588001e-05,0.000237079184447606
dbd,5.06417974811814e-05,4.09187473581956e-05,0.000237079184447606
clin,5.03864219346241e-05,7.64712222946912e-05,0.000237079184447606
egta,5.03194239207062e-05,2.46094474428105e-05,0.000237079184447606
augment,5.01815124245245e-05,4.13390225517161e-05,0.000237079184447606
hold,5.01688959154101e-05,4.96069650834693e-05,0.000237079184447606
underli,5.01458381573734e-05,1.61899574028518e-05,0.000237079184447606
antiha,5.00627432180337e-05,0.00105236954464665,0.000237079184447606
sequencespecif,5.00575225935725e-05,2.36460580008489e-05,0.000237079184447606
possess,4.99896544755777e-05,7.76927117733961e-06,0.000237079184447606
spectrum,4.99444090635812e-05,1.73688672765645e-05,0.000237079184447606
‚Äúc,4.98678399048179e-05,3.02006947628481e-05,0.000237079184447606
perspect,4.97830047573244e-05,1.17198810000005e-05,0.000237079184447606
synchron,4.9727753148444e-05,4.45243266593669e-05,0.000237079184447606
output,4.89468347394657e-05,2.47479289242003e-05,0.000237079184447606
text,4.89220367732752e-05,9.11060924708122e-05,0.000237079184447606
nonetheless,4.87963067341695e-05,2.08269476975578e-05,0.000237079184447606
unlik,4.87867355893241e-05,2.22738031352621e-05,0.000237079184447606
negative,4.8605753941338e-05,7.11994945388572e-06,0.000237079184447606
lineag,4.83033927746305e-05,7.54880497839597e-05,0.000237079184447606
tumour,4.81650462264104e-05,0.000833058124833541,0.000237079184447606
began,4.79170665645064e-05,0.000119473862908553,0.000237079184447606
diamet,4.78244004803212e-05,5.91180204481644e-05,0.000237079184447606
milk,4.73989195867386e-05,3.17748289441621e-05,0.000237079184447606
electrophoresi,4.7302773086246e-05,8.42050219696549e-05,0.000237079184447606
pancrea,4.72958122536311e-05,4.74915569391812e-05,0.000237079184447606
box,4.7009112960307e-05,7.37045831307773e-05,0.000237079184447606
twofold,4.67754900156711e-05,4.22522642147026e-05,0.000237079184447606
genespecif,4.66301826348362e-05,8.71897349614055e-05,0.000237079184447606
slow,4.64683432765409e-05,7.69006989155466e-05,0.000237079184447606
caution,4.56713279421407e-05,5.88705020528562e-05,0.000237079184447606
lab,4.52850017320166e-05,7.46357675770668e-05,0.000237079184447606
food,4.49500116624269e-05,5.54565424759337e-05,0.000237079184447606
rnas,4.46224174774906e-05,5.0642815765693e-05,0.000237079184447606
inhibitori,4.45632504002644e-05,9.36203824900672e-06,0.000237079184447606
ensur,4.40859983141088e-05,7.39070145321446e-05,0.000237079184447606
height,4.40259611328057e-05,9.85836323944996e-06,0.000237079184447606
ago,4.3990721917693e-05,1.84409715824876e-05,0.000237079184447606
suppress,4.39437362975428e-05,2.06604708735015e-05,0.000237079184447606
larger,4.3558715243534e-05,1.32529308082642e-05,0.000237079184447606
pathologist,4.35561049313034e-05,5.85355700978667e-05,0.000237079184447606
input,3.84461577087426e-05,0.000107051015863736,0.000237079184447606
histidin,2.757007427406e-05,6.18814391125111e-05,0.000237079184447606
difficult,2.22914573762007e-05,2.53013947783932e-05,0.000237079184447606
